"NR"	"Country"	"Gender"	"Age"	"LiveArea"	"Car"	"Bedroom"	"Travel"	"Computer"	"Wealth"	"ZPop"	"ZLike"	"SE"	"DASS"	"Depress"	"Anxiety"	"Stress"	"PopSelf"	"LikeSelf"	"Tobacco1"	"Tobacco2"	"Tobacco3"	"Tobacco4"	"Tobacco5"	"Alcohol1"	"Alcohol2"	"Alcohol3"	"Alcohol4"	"Drugs1"	"Drugs2"	"Drugs3"	"Drugs4"	"Sex1"	"Sex2"	"Sex3"	"Sex4"	"Sex5"	"Sex7"	"Sex8"	"Aggro1"	"Aggro2"	"Zfriend"	"Zattrac"	"Zcheers"	"Zhelpful"	"Zsports"	"Zwell"	"Znice"	"Zleader"	"Ztough"	"Zexclude"	"Zbullies"	"Zgossips"	"Zmean"	"ZSex3"	"ZSex4"	"ZTob3"	"ZTob4"	"ZAlc3"	"ZAlc4"	"ZMar1"	"AvrSex"	"AvrTob"	"AvrAlc"	"risksum"
"316"	5	"Austria"	"Female"	18	"Urban"	"One"	"Yes"	"Twice"	"More than two"	"Quite well off"	-0.554931734022712	0.271273444498569	3	1.23809523809524	1.14285714285714	1	1.57142857142857	"2"	"5"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"11 or 12 years old"	"6 to 9 days"	"6 to 9 days"	"1 or 2 times"	"8 years old or younger"	"0 times"	"0 times"	"Yes"	2	1	"1 person"	1	"Yes"	2	"0 times"	"0 times"	-0.249470776244272	0.017601369138031	1.00562017029255	-0.149707021320226	-0.757755041799176	0.707133680274335	0.591880438329548	-0.667242272739815	-0.814156958421981	-0.530257949187039	-0.474908088993157	-0.109474645962729	-0.598517974512825	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	0.887096838434889	1.82701396578484	0.169584084841258	0.584005643127796	-0.578623589953683	1.35705540210986	1.53202154012524
"317"	10	"Austria"	"Male"	17	"Small town"	"Two or more"	"No"	"More than twice"	"More than two"	"Average"	-0.0458847485926744	2.0535584170116	3.3	1.61904761904762	1.28571428571429	1.14285714285714	2.42857142857143	"3"	"5"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	1	"40 to 99 days"	"13 or 14 years old"	"6 to 9 days"	"6 to 9 days"	"40 or more times"	"11 or 12 years old"	"0 times"	"10 to 19 times"	"Yes"	4	1	"1 person"	0	"Yes"	4	"4 or 5 times"	"2 or 3 times"	2.37251267265651	-0.509146938866653	-0.234261038517721	1.71376123361798	1.85243485096446	3.54818046832309	1.63349333250644	-0.193739798108211	-0.110261335034391	-0.655098352658453	-0.589515903497709	-0.777683319638381	-0.728306957485129	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	0.887096838434889	1.82701396578484	3.01579944691928	0.584005643127796	-0.578623589953683	1.35705540210986	4.37823690220326
"318"	26	"Austria"	"Male"	17	"Large town"	"Two or more"	"Yes"	"Twice"	"More than two"	"Very well off"	0.858265329321265	0.219956374708286	3.3	1.19047619047619	1.14285714285714	1	1.42857142857143	"5"	"Almost everybody"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"6 to 9 days"	"6 to 9 days"	"1 or 2 times"	"9 or 10 years old"	"0 times"	"0 times"	"Yes"	3	1	"1 person"	0	"Yes"	3	"0 times"	"0 times"	0.528287401976972	-0.778460947081868	-0.195083937786155	-0.480302913870395	1.59820722926891	-0.194067868701487	0.501817425256753	0.0640455990315034	-0.128000706212741	1.0652617559528	-0.427220648514889	-0.708604361645309	-0.796032525399477	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	0.887096838434889	1.82701396578484	0.169584084841258	0.584005643127796	-0.578623589953683	1.35705540210986	1.53202154012524
"319"	22	"Austria"	"Male"	16	"Large town"	"One"	"Yes"	"More than twice"	"More than two"	"Quite well off"	-0.33201132554231	-1.91886049561632	3	1.14285714285714	1	1.14285714285714	1.28571428571429	"4"	"5"	"Yes"	"11 or 12 years old"	"1 or 2 days"	"2 to 5 cigarettes per day"	0	"40 to 99 days"	"13 or 14 years old"	"6 to 9 days"	"6 to 9 days"	"3 to 9 times"	"9 or 10 years old"	"1 or 2 times"	"1 or 2 times"	"Yes"	2	1	"1 person"	1	"No"	0	"4 or 5 times"	"0 times"	-0.476828013819628	-0.238239733432295	-0.60466771910716	-0.419514834218433	-0.311285608888844	-0.603392269512958	-0.894293291221107	-0.545557493508617	-0.168724257746619	2.27637953350427	1.38289329973896	1.21890043307933	1.77442769626112	0.189975515071693	0.978035771183899	-0.00937674752004937	1.44662353655193	0.887096838434889	1.82701396578484	0.881137925360765	0.584005643127796	0.71862339451594	1.35705540210986	3.54082236511436
"320"	15	NA	"Female"	15	"Rural"	"One"	"Yes"	"Twice"	"Two"	"Quite well off"	1.38404705302295	1.39573947823219	3.2	1.19047619047619	1.28571428571429	1.14285714285714	1.14285714285714	"Almost everybody"	"Almost everybody"	"Yes"	"11 or 12 years old"	"3 to 5 days"	"I did not smoke"	0	"40 to 99 days"	"11 or 12 years old"	"6 to 9 days"	"6 to 9 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	1.12777222657377	1.98787090506723	0.97182531580755	1.72322634727062	-0.513683037244461	0.831364675066127	2.26949994744542	-0.351888522520556	0.246367497309127	-0.406694129710582	-0.72379948184049	-0.869226987360353	-0.569396410221794	-0.601262712649585	-0.628169316451447	0.52911646720279	-0.609377217664477	0.887096838434889	1.82701396578484	-0.541969755678248	-0.614716014550516	-0.0401303752308432	1.35705540210986	0.160239256650256
"321"	28	"Austria"	"Female"	18	"Rural"	"One"	"Yes"	"More than twice"	"More than two"	"Quite well off"	0.209042052937788	1.70049792863116	3	1.14285714285714	1.14285714285714	1	1.28571428571429	"4"	"4"	"Yes"	"9 or 10 years old"	"3 to 5 days"	"2 to 5 cigarettes per day"	2	"40 to 99 days"	"9 or 10 years old"	"6 to 9 days"	"6 to 9 days"	"0 times"	"never"	"0 times"	NA	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	1.58435802452758	-0.396709625661418	3.4182164713509	1.18981241668768	-0.287071489702512	-0.758195638498927	1.55734721679937	-0.462918991465939	-0.731413457453147	-0.493394556860665	-0.608390041232258	2.25348095884191	-0.581066098952238	-0.601262712649585	-0.628169316451447	0.52911646720279	1.44662353655193	0.887096838434889	1.82701396578484	-0.541969755678248	-0.614716014550516	0.98787000187736	1.35705540210986	1.18823963375846
"322"	27	"Austria"	"Male"	17	"Rural"	"Two or more"	"Yes"	"Twice"	"More than two"	"Quite well off"	1.4616127044827	-0.63815312654777	3.2	1.38095238095238	1.28571428571429	1.71428571428571	1.14285714285714	"4"	"6"	"Yes"	"11 or 12 years old"	"All 30 days"	"6 to 10 cigarettes per day"	1	"40 to 99 days"	"11 or 12 years old"	"6 to 9 days"	"6 to 9 days"	"40 or more times"	"11 or 12 years old"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	NA	NA	"0 times"	"0 times"	0.183714904896926	-0.561475722912579	-0.203295062730503	-0.167291222745224	-0.587976597016748	-0.57705394765199	-0.332827536345617	0.905457121121773	1.89636862636093	0.92182201291868	0.643128973961863	1.9120835718424	1.90107810700578	-0.601262712649585	-0.628169316451447	2.68308932609415	2.13195712129073	0.887096838434889	1.82701396578484	3.01579944691928	-0.614716014550516	2.40752322369244	1.35705540210986	6.16566205817107
"323"	5	NA	"Female"	16	"Urban"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Quite well off"	-0.594578484071695	-0.0618107267568909	3.1	1.52380952380952	1	1	2.57142857142857	"4"	"6"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"10 to 19 days"	"6 to 9 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.197657605707435	0.409677758266787	0.25249762270202	-0.533386195254933	-0.930260509419063	-0.852068147357376	-1.07956538674658	-0.49558371532774	-0.260629902467424	1.00456623379337	-0.76242638944985	0.616351557616431	0.0749868784443079	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	1.69391341999784	1.82701396578484	-0.541969755678248	-0.614716014550516	-0.578623589953683	1.76046369289134	0.0251543327088929
"324"	8	"Austria"	"Male"	16	"Small town"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Very well off"	1.31111626980303	0.206211351687101	3.2	1.33333333333333	1.14285714285714	1.28571428571429	1.57142857142857	"5"	"6"	"Yes"	"11 or 12 years old"	"20 to 29 days"	"2 to 5 cigarettes per day"	1	"40 to 99 days"	"11 or 12 years old"	"10 to 19 days"	"10 to 19 days"	"40 or more times"	"11 or 12 years old"	"10 to 19 times"	"3 to 9 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.803752708924053	-0.561475722912579	-0.477743397416683	-0.432989047105286	0.284296376579527	-0.764770292068902	-0.622709584130509	0.278602191114392	0.977947946329629	0.0167604002348851	-0.349127157293583	-0.0583842312012947	0.656736073329269	-0.601262712649585	-0.628169316451447	2.14459611137131	1.44662353655193	1.69391341999784	2.53024856770584	3.01579944691928	-0.614716014550516	1.79560982396162	2.11208099385184	6.30877425018223
"325"	2	"Austria"	"Female"	17	"Rural"	"Two or more"	"Yes"	"Once"	"More than two"	"Quite well off"	0.0065667056622402	1.97440619801132	3.8	1.47619047619048	1.14285714285714	1.85714285714286	1.42857142857143	"6"	"6"	"Yes"	"never"	"0 days"	"I did not smoke"	0	"100 or more days"	"9 or 10 years old"	"1 or 2 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	2	1	"1 person"	0	"Yes"	2	"0 times"	"0 times"	0.353416933012719	2.31458004165107	3.05214542913353	3.75764623513766	0.03651831526743	1.96909532507161	2.79246155519582	0.351180143547271	-0.814156958421981	-0.530257949187039	-0.474908088993157	0.287370945652163	-0.598517974512825	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	-0.541969755678248	0.584005643127796	-0.578623589953683	-0.856230383295095	-1.39281808579923
"326"	17	"Austria"	"Male"	18	"Small town"	"One"	"Yes"	"Not at all"	"More than two"	"Average"	0.473203186624823	-1.0501103702723	3	1.47619047619048	1.14285714285714	1.28571428571429	2	"4"	"5"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	1	"100 or more days"	"13 or 14 years old"	"1 or 2 days"	"0 days"	"20 to 39 times"	"9 or 10 years old"	"0 times"	"0 times"	"Yes"	1	1	"1 person"	0	"Yes"	1	"1 time"	"0 times"	-0.92771328866697	-0.0449247298999987	-0.998691795786076	-1.25835615055866	1.34648348197858	-0.14563427295356	-1.01426056593537	0.0922570467181957	4.33327046685157	-0.655098352658453	0.0873356894070681	-0.777683319638381	0.776860754650804	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.985924441899172	2.30424560639978	0.584005643127796	-0.578623589953683	-0.856230383295095	1.4533972762788
"327"	4	NA	"Male"	15	"Small town"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Quite well off"	0.696544422872588	-0.192147215599775	3.44444444444444	1.38095238095238	1.28571428571429	1	1.85714285714286	NA	NA	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"100 or more days"	"9 or 10 years old"	"3 to 5 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	3	5	"Not during the past 3 months"	0	"Yes"	3	"0 times"	"0 times"	0	0.360962518167716	-0.73398089645635	-0.823691363153394	-0.764089906994231	-0.525799058558357	-0.403188397188681	-0.410015999299587	1.49993919945953	1.37242910339136	0.361937177130026	1.95468870024637	0.704850167307734	3.35492842595681	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.985924441899172	-0.541969755678248	1.36337955475268	-0.578623589953683	-0.452822092513618	-0.210035883392869
"328"	7	"Austria"	"Male"	18	"Large town"	"One"	"Yes"	"Once"	"One"	"Quite well off"	-0.149030363996029	-0.364819122124718	3.5	1.23809523809524	1.14285714285714	1.28571428571429	1.28571428571429	"5"	"Almost everybody"	"Yes"	"never"	"0 days"	"I did not smoke"	2	"100 or more days"	"11 or 12 years old"	"3 to 5 days"	"0 days"	"40 or more times"	"8 years old or younger"	"3 to 9 times"	"0 times"	"Yes"	2	1	"Not during the past 3 months"	0	"Yes"	2	"0 times"	"0 times"	-0.60419813613913	-0.414170675911168	-1.02879551627444	-1.18754403703259	1.01959786724158	-0.461679353038658	-0.826515480233457	-0.495965367480168	1.79272068790672	0	0.303687583562275	-0.54870059202587	0.0542051340300697	0.189975515071693	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.985924441899172	3.01579944691928	-0.219096900689877	-0.578623589953683	-0.452822092513618	1.76525686376211
"329"	15	NA	"Male"	17	"Rural"	"Two or more"	"Yes"	"Once"	"Two"	"Quite well off"	-0.0506737378662608	0.22378370277919	2.9	1.14285714285714	1	1.14285714285714	1.28571428571429	"Almost everybody"	"6"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	0	"100 or more days"	"11 or 12 years old"	"3 to 5 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	2	1	"1 person"	0	"Yes"	2	"0 times"	"2 or 3 times"	-0.301511344577764	0.074681900310562	-0.982239140845997	-0.155047786005345	1.15308113237311	-0.684922457858912	-0.675933489404553	-0.658183577823022	1.1034035490277	-0.548971641356545	-0.491863343279267	-0.826208625877331	-0.10572752509616	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.985924441899172	-0.541969755678248	0.584005643127796	-0.578623589953683	-0.452822092513618	-0.989409795017753
"330"	8	"Austria"	"Male"	17	"Large town"	"One"	"Yes"	"Once"	"More than two"	"Very well off"	-0.154988129722743	0.543288643099734	3.2	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	"3"	"6"	"Yes"	"never"	"0 days"	"I did not smoke"	0	"100 or more days"	"17 years old or older"	"6 to 9 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	3	1	"1 person"	0	"No"	0	"1 time"	"0 times"	-0.113530479480863	-0.601271708186267	-0.252861046172085	-0.0359584143615801	0.257922361650756	-0.217221217024665	0.34994085308652	-0.545557493508617	-0.58404550758445	-0.727502737511675	-0.500195448841752	-0.616620219087192	-0.624798484598986	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	0.887096838434889	-0.985924441899172	-0.541969755678248	0.584005643127796	-0.578623589953683	-0.0494138017321417	-0.586001504236277
"331"	16	"Austria"	"Male"	17	"Rural"	"One"	"Yes"	"More than twice"	"More than two"	"Quite well off"	-0.654274513426688	-0.204268356591431	2.5	1.61904761904762	1.71428571428571	1.28571428571429	1.85714285714286	"Almost nobody"	"4"	"No"	"never"	"0 days"	"I did not smoke"	0	"100 or more days"	"13 or 14 years old"	"6 to 9 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.817083777394078	-0.681481264551404	-1.13120929308062	-1.3094267983152	-0.43337991117753	-0.668099553023691	-1.10436686305969	-0.628186302242455	-0.639238666993926	-0.643650304346789	-0.460646417495262	-0.144337567297406	-0.446013664183957	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.887096838434889	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.0494138017321417	-1.78472316191459
"332"	17	"Austria"	"Male"	18	"Suburban"	"One"	"Yes"	"Not at all"	"More than two"	"Average"	1.56555716623591	1.03879969975244	2.3	1.47619047619048	1.57142857142857	1.14285714285714	1.71428571428571	"3"	"5"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	1	"100 or more days"	"15 or 16 years old"	"6 to 9 days"	"0 days"	"40 or more times"	"11 or 12 years old"	"0 times"	"0 times"	"Yes"	4	2	"1 person"	1	"Yes"	2	"0 times"	"0 times"	2.33995714011311	-0.475909797394507	-0.0436544814804208	0.566374555655442	1.95269928233084	0.812149709232881	-0.327790657585632	2.19264504826757	1.56596763756784	0.727342818894493	1.3103560459024	-0.770441203920039	0.916640685156049	0.981213742792972	0.978035771183899	-0.547869962242889	-0.609377217664477	0.887096838434889	-0.985924441899172	3.01579944691928	0.979624756988435	-0.578623589953683	-0.0494138017321417	3.36738681222189
"333"	24	"Austria"	"Male"	16	"Suburban"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Quite well off"	-1.45247789247803	-1.75237068439941	3.5	1	1	1	1	"4"	"Almost everybody"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"100 or more days"	"9 or 10 years old"	"6 to 9 days"	"0 days"	"10 to 19 times"	"9 or 10 years old"	"0 times"	"0 times"	"Yes"	3	2	"Not during the past 3 months"	0	"Yes"	2	"1 time"	"0 times"	-1.71596856941628	-0.650186624609397	-0.800332160474383	-1.27434275022474	-0.393821703999498	-1.37225295697969	-1.24092177514561	-0.730881682755857	-0.643382052644153	0.0269386229220183	0.336948697517759	-0.770441203920039	-0.0119044244825461	0.981213742792972	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.887096838434889	-0.985924441899172	1.59269176588027	0.176522213170762	-0.578623589953683	-0.0494138017321417	1.14117658736521
"334"	15	"Austria"	"Male"	17	"Rural"	"Two or more"	"Yes"	"Once"	"More than two"	"Quite well off"	0.633474755091432	0.178936828527573	3.8	1.57142857142857	1	1.14285714285714	2.57142857142857	"4"	"5"	"Yes"	"11 or 12 years old"	"All 30 days"	NA	1	"100 or more days"	"11 or 12 years old"	"6 to 9 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	2	2	"1 person"	1	"Yes"	3	"4 or 5 times"	"2 or 3 times"	0.865075063920605	-0.475909797394507	-0.421993320977402	-0.538055827872669	1.09941892366526	1.90435104233917	-0.327790657585632	0.730881682755858	2.19721040619984	0.727342818894493	1.3103560459024	-0.0550315145657172	1.84518579479464	0.981213742792972	0.978035771183899	2.68308932609415	NA	0.887096838434889	-0.985924441899172	-0.541969755678248	0.979624756988435	NA	-0.0494138017321417	NA
"335"	5	"Austria"	"Male"	18	"Urban"	"One"	"Yes"	"Twice"	"More than two"	"Quite well off"	-1.75639655310268	-2.11743402719148	4	1.63157894736842	1.66666666666667	1.57142857142857	1.66666666666667	"2"	"2"	"Yes"	"11 or 12 years old"	"All 30 days"	"6 to 10 cigarettes per day"	1	"100 or more days"	"9 or 10 years old"	"10 to 19 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	3	4	"1 person"	0	"Yes"	3	"0 times"	"0 times"	-1.87063499190225	-0.74125804334998	-0.998691795786076	-0.88684147753658	-0.67732199396498	-0.556058133095409	-1.3452298032406	-0.479736642934617	-0.452071473641003	1.88340776389305	-0.589515903497709	-0.564336568233161	-0.728306957485129	2.56369019823553	0.978035771183899	2.68308932609415	2.13195712129073	1.69391341999784	-0.985924441899172	-0.541969755678248	1.77086298470971	2.40752322369244	0.353994489049335	3.99041094177324
"336"	12	"Austria"	"Male"	18	"Small town"	"One"	"Yes"	"Once"	"More than two"	"Average"	-0.0857447367169115	-0.124421363537923	3.5	1	1	1	1	"4"	"5"	"Yes"	"13 or 14 years old"	"0 days"	"I did not smoke"	1	"100 or more days"	"9 or 10 years old"	"1 or 2 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	2	2	"1 person"	0	"No"	0	"0 times"	"0 times"	0.0621514590561146	-0.778460947081868	-0.780335751144619	-0.480302913870395	-0.187024250233595	-0.679237540455205	-0.469442107498252	-0.57641039128353	-0.768004237276446	1.0652617559528	-0.427220648514889	-0.708604361645309	0.0568594660999623	0.981213742792972	0.978035771183899	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.28268983997817	-0.541969755678248	0.979624756988435	-0.578623589953683	-0.504613082334594	-0.645581670978089
"337"	17	"Austria"	"Female"	17	"Suburban"	"One"	"Yes"	"Twice"	"Two"	"Average"	-0.485322045871094	-0.458936367734338	2.4	2.23809523809524	2.14285714285714	2.42857142857143	2.14285714285714	"Almost nobody"	"4"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"100 or more days"	"11 or 12 years old"	"1 or 2 days"	"1 day"	"3 to 9 times"	"9 or 10 years old"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.30640641652278	-0.415969083557351	0.60911269627418	0.872951198876797	-0.609074469763015	-0.411138186476118	1.10436686305969	-0.628186302242455	-0.639238666993926	-0.643650304346789	-0.460646417495262	-0.144337567297406	-0.446013664183957	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.28268983997817	0.881137925360765	-0.614716014550516	-0.578623589953683	-0.504613082334594	-0.816814761478028
"338"	29	"Austria"	"Female"	17	"Small town"	"One"	"Yes"	"Not at all"	"More than two"	"Quite well off"	-0.306632614409277	0.0493139972670973	2.5	2.47619047619048	2.28571428571429	2.71428571428571	2.42857142857143	"3"	"5"	"Yes"	"9 or 10 years old"	"10 to 19 days"	"2 to 5 cigarettes per day"	1	"100 or more days"	"11 or 12 years old"	"1 or 2 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	2	1	"1 person"	0	"Yes"	2	"0 times"	"0 times"	-0.45625243704933	-0.74125804334998	-0.616476417151899	-0.143812131492418	-0.424346309472036	-0.761270063166334	-1.01426056593537	-0.479736642934617	-0.110261335034391	-0.655098352658453	-0.589515903497709	-0.137643065422722	0.776860754650804	0.189975515071693	0.978035771183899	1.60610289664847	1.44662353655193	-0.726536324691018	-0.28268983997817	-0.541969755678248	0.584005643127796	1.5263632166002	-0.504613082334594	1.06378602171515
"339"	30	"Austria"	"Male"	17	"Suburban"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Very well off"	-0.154988129722743	0.543288643099734	3.7	1.14285714285714	1	1.42857142857143	1	"Almost nobody"	"Almost everybody"	"Yes"	"13 or 14 years old"	"0 days"	"I did not smoke"	0	"100 or more days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"3 to 9 times"	"13 or 14 years old"	"1 or 2 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.476828013819628	-0.238239733432295	-0.60466771910716	-0.0359584143615801	-0.595889594158644	-0.603392269512958	-0.479548576451898	-0.545557493508617	-0.168724257746619	-0.727502737511675	-0.500195448841752	-0.616620219087192	-0.624798484598986	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	0.881137925360765	-0.614716014550516	-0.578623589953683	-0.101204791553117	-0.413406470696551
"340"	5	"Austria"	"Female"	16	"Suburban"	"One"	"Yes"	"More than twice"	"Two"	"Quite well off"	0.52341712279911	1.97613250008166	3.6	1.66666666666667	1.14285714285714	1.71428571428571	2.14285714285714	"4"	"6"	"Yes"	"9 or 10 years old"	"3 to 5 days"	"1 cigarette per day"	2	"100 or more days"	"11 or 12 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	2	1	"1 person"	0	"Yes"	2	"0 times"	"0 times"	1.93343403564521	0.604281805837606	1.79676963405678	1.40775087833664	-0.695613498211548	-0.461679353038658	0.926699174807209	-0.495965367480168	-0.31636247433648	-0.811844140885989	-0.708604361645309	0.459116821899198	-0.758871876420977	0.189975515071693	0.978035771183899	0.52911646720279	0.761289951813128	0.0802802568719356	-0.28268983997817	-0.541969755678248	0.584005643127796	0.645203209507959	-0.101204791553117	0.586034305404389
"341"	3	"Austria"	"Male"	17	"Urban"	"Two or more"	"Yes"	"Once"	"More than two"	"Quite well off"	0.954482415074228	-1.47163598426293	3.2	1.85714285714286	1.71428571428571	2	1.85714285714286	"5"	"Almost everybody"	"Yes"	"13 or 14 years old"	"20 to 29 days"	"2 to 5 cigarettes per day"	1	"100 or more days"	"13 or 14 years old"	"3 to 5 days"	"1 day"	"40 or more times"	"11 or 12 years old"	"40 or more times"	"1 or 2 times"	"Yes"	2	1	"1 person"	0	"Yes"	2	"0 times"	"0 times"	-1.13177680127983	-0.763097096761827	-1.25730924938469	-1.6941378612095	1.33655903233324	-0.51659386147631	-1.71615961872154	-0.19166121511542	1.39529132255811	1.9722557297361	1.34106286668564	-0.658575423631325	2.62571222206016	0.189975515071693	0.978035771183899	2.14459611137131	1.44662353655193	0.0802802568719356	-0.28268983997817	3.01579944691928	0.584005643127796	1.79560982396162	-0.101204791553117	5.29421012245558
"342"	23	"Austria"	"Female"	18	"Rural"	"Two or more"	"Yes"	"Once"	"More than two"	"Quite well off"	-0.0434769521769675	0.0814147078873205	2.3	1.47619047619048	1.57142857142857	1.14285714285714	1.71428571428571	"Almost nobody"	"6"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	1	"100 or more days"	"11 or 12 years old"	"6 to 9 days"	"1 day"	"0 times"	"never"	"0 times"	NA	"Yes"	2	1	"Not during the past 3 months"	0	"No"	0	"0 times"	"0 times"	-0.45625243704933	-0.74125804334998	0.530169718750633	0.227702541529662	-0.67732199396498	-0.761270063166334	1.30252409520121	-0.479736642934617	-0.110261335034391	-0.655098352658453	0.0873356894070681	1.35578419441381	0.776860754650804	0.189975515071693	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.887096838434889	-0.28268983997817	-0.541969755678248	-0.219096900689877	-0.578623589953683	0.30220349922836	-1.03748674709345
"343"	6	NA	"Male"	16	"Small town"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Very well off"	0.0947721178759716	-0.799040576095126	2.7	1.19047619047619	1	1.14285714285714	1.42857142857143	"3"	"6"	"Yes"	"11 or 12 years old"	"10 to 19 days"	"6 to 10 cigarettes per day"	0	"100 or more days"	"11 or 12 years old"	"6 to 9 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	-0.197657605707435	-0.94404005165825	-0.183634634692378	-0.292092440258654	-0.930260509419063	-0.852068147357376	0.103804364110248	0.153801842687919	-0.590761112259495	-0.358773654926205	0.0896972222882176	-0.448255678266495	-0.494913397732432	-0.601262712649585	-0.628169316451447	1.60610289664847	2.13195712129073	0.887096838434889	-0.28268983997817	-0.541969755678248	-0.614716014550516	1.8690300089696	0.30220349922836	1.0145477379692
"344"	25	"Austria"	"Female"	17	"Suburban"	"Two or more"	"Yes"	"Twice"	"More than two"	"Average"	1.19315111475902	0.0129603679009062	3.1	1.42857142857143	1.14285714285714	1.14285714285714	2	"4"	"6"	"Yes"	"9 or 10 years old"	"All 30 days"	"11 to 20 cigarettes per day"	1	"100 or more days"	"11 or 12 years old"	"6 to 9 days"	"1 day"	"3 to 9 times"	"9 or 10 years old"	"0 times"	"0 times"	"Yes"	2	1	"1 person"	0	"No"	0	"0 times"	"0 times"	-0.249470776244272	-0.748058188366317	-0.529273773838185	-0.58385738314888	-0.757755041799176	-0.870318375722259	-0.728468231790213	1.36960255983436	1.86886029092318	-0.530257949187039	-0.0306392315479455	1.47790772049684	1.22853689505264	0.189975515071693	0.978035771183899	2.68308932609415	2.81729070602953	0.887096838434889	-0.28268983997817	0.881137925360765	0.584005643127796	2.75019001606184	0.30220349922836	4.51753708377876
